departure,return,departure_id,departure_name,return_id,return_name,distance (m),duration (sec.),avg_speed (km/h),departure_latitude,departure_longitude,return_latitude,return_longitude,Air temperature (degC)
3/23/2020 19:13,3/23/2020 19:34,260,Herttoniemi (M),137,Arabian kauppakeskus,5088,1214,0.251466227,60.19461462,25.02887208,60.2027912,24.9666128,2.9
3/23/2020 19:14,3/23/2020 19:14,111,Esterinportti,111,Esterinportti,0,16,0,60.1975724,24.9267808,60.1975724,24.9267808,2.9
3/23/2020 19:14,3/23/2020 19:36,94,Laajalahden aukio,101,Huopalahdentie,2871,1306,0.131898928,60.19793091,24.87622172,60.1996653,24.8836209,2.9
3/23/2020 19:14,3/23/2020 19:18,111,Esterinportti,109,Hertanmäenkatu,628,227,0.165991189,60.1975724,24.9267808,60.202539,24.922458,2.9
3/23/2020 19:14,3/23/2020 19:31,82,Töölöntulli,70,Sammonpuistikko,2611,972,0.16117284,60.19095693,24.91282714,60.1731473,24.9224112,2.9
3/23/2020 19:15,3/23/2020 19:32,5,Sepänkatu,33,Kauppakorkeakoulu,1980,1004,0.118326693,60.1579483,24.9362853,60.1711591,24.924961,2.9
3/23/2020 19:15,3/23/2020 19:22,126,Kalasatama (M),134,Haukilahdenkatu,1435,408,0.211029412,60.18755649,24.9770684,60.1985314,24.9676708,2.9
3/23/2020 19:15,3/23/2020 19:33,5,Sepänkatu,33,Kauppakorkeakoulu,1976,1021,0.11612145,60.1579483,24.9362853,60.1711591,24.924961,2.9
3/23/2020 19:16,3/23/2020 19:29,137,Arabian kauppakeskus,115,Venttiilikuja,2301,799,0.172790989,60.2027912,24.9666128,60.1942095,24.941578,2.9
3/23/2020 19:16,3/23/2020 19:30,581,Niittykumpu (M),619,Etuniementie,2844,836,0.204114833,60.170758,24.763184,60.160645,24.724835,2.9
3/23/2020 19:17,3/23/2020 19:30,581,Niittykumpu (M),619,Etuniementie,2851,825,0.207345455,60.170758,24.763184,60.160645,24.724835,2.9
3/23/2020 19:17,3/23/2020 19:29,75,Korjaamo,68,Albertinkatu,2785,679,0.246097202,60.1838677,24.9198371,60.1618359,24.9368179,2.9
3/23/2020 19:17,3/23/2020 19:28,81,Stenbäckinkatu,101,Huopalahdentie,3156,610,0.31042623,60.1883091,24.9123717,60.1996653,24.8836209,2.9
3/23/2020 19:18,3/23/2020 19:30,28,Lastenlehto,3,Kapteeninpuistikko,1496,719,0.124840056,60.1658121,24.927021,60.1581892,24.9449274,2.9
3/23/2020 19:18,3/24/2020 1:50,81,Stenbäckinkatu,101,Huopalahdentie,3127,586,0.320170648,60.1883091,24.9123717,60.1996653,24.8836209,2.9
3/23/2020 19:19,3/23/2020 19:28,134,Haukilahdenkatu,126,Kalasatama (M),0,532,0,60.1985314,24.9676708,60.18755649,24.9770684,2.9
3/23/2020 19:19,3/23/2020 19:27,134,Haukilahdenkatu,126,Kalasatama (M),1801,483,0.223726708,60.1985314,24.9676708,60.18755649,24.9770684,2.9
3/23/2020 19:19,3/23/2020 19:27,134,Haukilahdenkatu,126,Kalasatama (M),1827,506,0.216640316,60.1985314,24.9676708,60.18755649,24.9770684,2.9
3/23/2020 19:19,3/23/2020 19:25,140,Verkatehtaanpuisto,137,Arabian kauppakeskus,1413,332,0.255361446,60.2137007,24.9797283,60.2027912,24.9666128,2.9
3/23/2020 19:20,3/23/2020 19:29,629,Piispanportti,581,Niittykumpu (M),1837,525,0.209942857,60.165603,24.732688,60.170758,24.763184,2.9
3/23/2020 19:20,3/23/2020 19:40,107,Tenholantie,45,Brahen kenttä,4030,1221,0.198034398,60.2024393,24.9054609,60.1868618,24.9509168,2.9
3/23/2020 19:20,3/23/2020 19:35,12,Kanavaranta,1,Kaivopuisto,2219,842,0.158123515,60.168384,24.9583814,60.15544479,24.95029289,2.9
3/23/2020 19:20,3/23/2020 19:29,629,Piispanportti,581,Niittykumpu (M),1833,510,0.215647059,60.165603,24.732688,60.170758,24.763184,2.9
3/23/2020 19:21,3/23/2020 19:37,25,Narinkka,95,Munkkiniemen aukio,0,1003,0,60.17004204,24.93460698,60.1967196,24.8840917,2.9
3/23/2020 19:21,3/23/2020 19:27,230,Mäkitorpantie,227,Kylävoudintie,1018,385,0.158649351,60.230141,24.962531,60.22440378,24.95256124,2.9
3/23/2020 19:21,3/23/2020 19:35,12,Kanavaranta,1,Kaivopuisto,2287,848,0.161816038,60.168384,24.9583814,60.15544479,24.95029289,2.9
3/23/2020 19:21,3/23/2020 19:38,30,Itämerentori,21,Töölönlahdenkatu,2054,1025,0.120234146,60.1635309,24.9145165,60.17219068,24.93930791,2.9
3/23/2020 19:21,3/23/2020 19:27,76,Olympiastadion,80,Jäähalli,630,364,0.103846154,60.1845055,24.9249741,60.1894025,24.9205978,2.9
3/23/2020 19:22,3/23/2020 19:41,124,Isoisänsilta,127,Teurastamo,2007,1119,0.107613941,60.18265182,24.98179261,60.1896994,24.9711926,2.9
3/23/2020 19:22,3/23/2020 19:34,573,Urheilupuisto (M),509,Revontulentie,2022,708,0.171355932,60.17465,24.779428,60.171551,24.802938,2.9
3/23/2020 19:22,3/23/2020 19:34,573,Urheilupuisto (M),509,Revontulentie,1928,713,0.162244039,60.17465,24.779428,60.171551,24.802938,2.9
3/23/2020 19:22,3/23/2020 19:29,4,Viiskulma,24,Mannerheimintie,1155,389,0.1781491,60.1609859,24.9417758,60.1690724,24.9394195,2.9
3/23/2020 19:22,3/23/2020 19:41,124,Isoisänsilta,127,Teurastamo,1990,1090,0.109541284,60.18265182,24.98179261,60.1896994,24.9711926,2.9
3/23/2020 19:22,3/23/2020 19:38,74,Rajasaarentie,62,Länsisatamankatu,3042,939,0.194376997,60.183137,24.911127,60.1589276,24.909692,2.9
3/23/2020 19:23,3/23/2020 19:53,126,Kalasatama (M),62,Länsisatamankatu,5441,1780,0.183404494,60.18755649,24.9770684,60.1589276,24.909692,2.9
3/23/2020 19:23,3/23/2020 19:36,517,Länsituuli,579,Niittymaa,1637,726,0.135289256,60.175358,24.802049,60.171127,24.775913,2.9
3/23/2020 19:23,3/23/2020 19:35,517,Länsituuli,579,Niittymaa,1627,716,0.136340782,60.175358,24.802049,60.171127,24.775913,2.9
3/23/2020 19:25,3/23/2020 19:37,124,Isoisänsilta,16,Liisanpuistikko,2760,748,0.221390374,60.18265182,24.98179261,60.1741822,24.9613747,2.9
3/23/2020 19:26,3/24/2020 0:30,117,Brahen puistikko,238,Pihlajamäki,7255,2051,0.212237933,60.1896706,24.9481024,60.23457857,25.01031391,2.9
3/23/2020 19:26,3/23/2020 19:58,61,Länsisatamankatu,206,Ruskeasuon varikko,6391,1951,0.196545361,60.1589276,24.909692,60.20767996,24.89866789,2.9
3/23/2020 19:26,3/23/2020 20:21,233,Kirkkoherrantie,142,Koskelantie,2777,3291,0.050628988,60.22493037,24.97281938,60.208749,24.9465139,2.9
3/23/2020 19:26,3/23/2020 19:37,74,Rajasaarentie,70,Sammonpuistikko,1866,673,0.166359584,60.183137,24.911127,60.1731473,24.9224112,2.9
3/23/2020 19:27,3/23/2020 19:38,30,Itämerentori,21,Töölönlahdenkatu,2035,698,0.174928367,60.1635309,24.9145165,60.17219068,24.93930791,2.9
3/23/2020 19:27,3/23/2020 19:34,41,Ympyrätalo,16,Liisanpuistikko,0,433,0,60.180863,24.9494,60.1741822,24.9613747,2.9
3/23/2020 19:27,3/23/2020 19:38,161,Eteläesplanadi,123,Näkinsilta,2428,692,0.210520231,60.16723083,24.94746582,60.179765,24.9554618,2.9
3/23/2020 19:27,3/23/2020 19:39,98,Ulvilantie,101,Huopalahdentie,2880,644,0.268322981,60.2038803,24.8708833,60.1996653,24.8836209,2.9
3/23/2020 19:28,3/23/2020 19:46,80,Jäähalli,103,Vihdintie,3291,1067,0.185060918,60.1894025,24.9205978,60.208925,24.8895209,2.9
3/23/2020 19:28,3/23/2020 19:41,106,Korppaanmäentie,77,Nordenskiöldinaukio,2401,789,0.182585551,60.2034735,24.8989297,60.18523633,24.91724984,2.9
3/23/2020 19:28,3/23/2020 19:42,146,Pohjolanaukio,133,Paavalinpuisto,2791,818,0.204718826,60.2172043,24.9544112,60.1974886,24.9614385,2.9
3/23/2020 19:29,3/23/2020 19:42,146,Pohjolanaukio,133,Paavalinpuisto,2830,798,0.212781955,60.2172043,24.9544112,60.1974886,24.9614385,2.9
3/23/2020 19:29,3/23/2020 19:38,38,Töölöntori,111,Esterinportti,2626,585,0.269333333,60.1791231,24.9249114,60.1975724,24.9267808,2.9
3/23/2020 19:29,3/23/2020 19:53,623,Nelikkotie,603,Matinlahdenranta,0,1454,0,60.161588,24.74663,60.151041,24.754196,2.9
3/23/2020 19:29,3/23/2020 19:35,117,Brahen puistikko,131,Elimäenkatu,931,319,0.175109718,60.1896706,24.9481024,60.1962627,24.9476186,2.9
3/23/2020 19:29,3/23/2020 19:49,140,Verkatehtaanpuisto,121,Vilhonvuorenkatu,3745,1160,0.193706897,60.2137007,24.9797283,60.1864633,24.9678718,2.9
3/23/2020 19:29,3/23/2020 19:42,52,Heikkilänaukio,143,Kuikkarinne,887,744,0.071532258,60.1540763,24.8793159,60.1570856,24.86930605,2.9
3/23/2020 19:29,3/23/2020 19:44,240,Viikin normaalikoulu,267,Roihupelto,3573,864,0.248125,60.2274953,25.02761893,60.209287,25.055528,2.9
3/23/2020 19:30,3/23/2020 19:53,275,Itäkeskus (M),245,Kulosaari (M),5096,1413,0.216390658,60.20960067,25.07596802,60.18895009,25.00656653,2.9
3/23/2020 19:30,3/23/2020 19:41,77,Nordenskiöldinaukio,111,Esterinportti,1735,658,0.158206687,60.18523633,24.91724984,60.1975724,24.9267808,2.9
3/23/2020 19:30,3/23/2020 19:43,111,Esterinportti,129,Pernajantie,1982,750,0.15856,60.1975724,24.9267808,60.1942342,24.9579931,2.9
3/23/2020 19:31,3/23/2020 19:41,581,Niittykumpu (M),517,Länsituuli,2350,604,0.233443709,60.170758,24.763184,60.175358,24.802049,2.9
3/23/2020 19:31,3/23/2020 19:39,15,Ritarikatu,15,Ritarikatu,831,473,0.105412262,60.17110665,24.95555819,60.17110665,24.95555819,2.9
3/23/2020 19:31,3/23/2020 19:41,581,Niittykumpu (M),517,Länsituuli,2347,587,0.239897785,60.170758,24.763184,60.175358,24.802049,2.9
3/23/2020 19:31,3/23/2020 19:57,140,Verkatehtaanpuisto,123,Näkinsilta,5131,1547,0.199004525,60.2137007,24.9797283,60.179765,24.9554618,2.9
3/23/2020 19:31,3/23/2020 19:39,15,Ritarikatu,15,Ritarikatu,849,442,0.115248869,60.17110665,24.95555819,60.17110665,24.95555819,2.9
3/23/2020 19:32,3/23/2020 19:47,126,Kalasatama (M),124,Isoisänsilta,3521,918,0.230130719,60.18755649,24.9770684,60.18265182,24.98179261,2.9
3/23/2020 19:32,3/23/2020 19:47,118,Fleminginkatu,290,Vallilan varikko,1214,880,0.082772727,60.1895417,24.9521601,60.195225,24.962832,2.9
3/23/2020 19:33,3/23/2020 19:50,234,Otto Brandtin tie,234,Otto Brandtin tie,0,1022,0,60.23178407,24.97813892,60.23178407,24.97813892,2.9
3/23/2020 19:33,3/23/2020 19:49,234,Otto Brandtin tie,234,Otto Brandtin tie,3167,991,0.191745711,60.23178407,24.97813892,60.23178407,24.97813892,2.9
3/23/2020 19:33,3/23/2020 19:47,3,Kapteeninpuistikko,16,Liisanpuistikko,2579,851,0.181833137,60.1581892,24.9449274,60.1741822,24.9613747,2.9
3/23/2020 19:33,3/23/2020 19:41,115,Venttiilikuja,111,Esterinportti,0,461,0,60.1942095,24.941578,60.1975724,24.9267808,2.9
3/23/2020 19:34,3/23/2020 19:38,61,Länsisatamankatu,30,Itämerentori,894,272,0.197205882,60.1589276,24.909692,60.1635309,24.9145165,2.9
3/23/2020 19:34,3/23/2020 20:09,81,Stenbäckinkatu,68,Albertinkatu,3796,2057,0.110724356,60.1883091,24.9123717,60.1618359,24.9368179,2.9
3/23/2020 19:35,3/23/2020 19:41,3,Kapteeninpuistikko,27,Eerikinkatu,1362,354,0.230847458,60.1581892,24.9449274,60.1673332,24.9357851,2.9
3/23/2020 19:36,3/23/2020 19:52,591,Mellstenintie,573,Urheilupuisto (M),0,983,0,60.154941,24.773993,60.17465,24.779428,2.9
3/23/2020 19:36,3/23/2020 19:52,591,Mellstenintie,573,Urheilupuisto (M),2852,965,0.177326425,60.154941,24.773993,60.17465,24.779428,2.9
3/23/2020 19:38,3/23/2020 20:06,627,Piispansilta,581,Niittykumpu (M),4002,1684,0.142589074,60.162403,24.738416,60.170758,24.763184,2.9
3/23/2020 19:38,3/23/2020 19:50,274,Voikukantie,275,Itäkeskus (M),1576,732,0.129180328,60.2089976,25.08678211,60.20960067,25.07596802,2.9
3/23/2020 19:38,3/24/2020 13:54,719,Säteri,709,Yhdyskunnankuja,480,151,0.190728477,60.213443,24.811572,60.212508,24.819549,2.9
3/23/2020 19:39,3/23/2020 20:05,627,Piispansilta,581,Niittykumpu (M),4115,1612,0.153163772,60.162403,24.738416,60.170758,24.763184,2.9
3/23/2020 19:39,3/23/2020 19:49,11,Unioninkatu,5,Sepänkatu,0,591,0,60.1674573,24.9510227,60.1579483,24.9362853,2.9
3/23/2020 19:40,3/23/2020 20:05,64,Tyynenmerenkatu,6,Hietalahdentori,1880,1509,0.074751491,60.156838,24.920661,60.1622251,24.9297099,2.9
3/23/2020 19:40,3/23/2020 20:07,64,Tyynenmerenkatu,6,Hietalahdentori,1858,1589,0.070157332,60.156838,24.920661,60.1622251,24.9297099,2.9
3/23/2020 19:40,3/24/2020 9:58,115,Venttiilikuja,66,Ehrenströmintie,6358,1489,0.256198791,60.1942095,24.941578,60.155309,24.9591271,2.9
3/23/2020 19:41,3/23/2020 19:53,127,Teurastamo,137,Arabian kauppakeskus,1868,716,0.156536313,60.1896994,24.9711926,60.2027912,24.9666128,2.9
3/23/2020 19:41,3/23/2020 19:55,111,Esterinportti,84,Paciuksenkatu,1974,820,0.144439024,60.1975724,24.9267808,60.191524,24.901008,2.9
3/23/2020 19:41,3/23/2020 19:53,127,Teurastamo,137,Arabian kauppakeskus,1833,692,0.158930636,60.1896994,24.9711926,60.2027912,24.9666128,2.9
3/23/2020 19:42,3/23/2020 19:53,149,Toinen linja,15,Ritarikatu,2105,675,0.187111111,60.183164,24.9441949,60.17110665,24.95555819,2.9
3/23/2020 19:42,3/23/2020 20:03,63,Jätkäsaarenlaituri,16,Liisanpuistikko,3836,1268,0.181514196,60.1619311,24.9214896,60.1741822,24.9613747,2.9
3/23/2020 19:42,3/23/2020 19:55,149,Toinen linja,12,Kanavaranta,2342,751,0.187110519,60.183164,24.9441949,60.168384,24.9583814,2.9
3/23/2020 19:42,3/23/2020 19:49,21,Töölönlahdenkatu,31,Marian sairaala,1129,407,0.166437346,60.17219068,24.93930791,60.1680998,24.9220763,2.9
3/23/2020 19:42,3/23/2020 19:56,72,Eteläinen Hesperiankatu,28,Lastenlehto,1546,817,0.113537332,60.17558787,24.91566275,60.1658121,24.927021,2.9
3/23/2020 19:42,3/23/2020 20:00,149,Toinen linja,12,Kanavaranta,2335,1053,0.133048433,60.183164,24.9441949,60.168384,24.9583814,2.9
3/23/2020 19:43,3/23/2020 19:58,111,Esterinportti,150,Töölönlahden puisto,3281,870,0.226275862,60.1975724,24.9267808,60.174646,24.935186,2.9
3/23/2020 19:44,3/23/2020 19:44,5,Sepänkatu,5,Sepänkatu,2,17,0.007058824,60.1579483,24.9362853,60.1579483,24.9362853,2.9
3/23/2020 19:44,3/23/2020 19:54,70,Sammonpuistikko,62,Länsisatamankatu,1717,573,0.179790576,60.1731473,24.9224112,60.1589276,24.909692,2.9
3/23/2020 19:44,3/23/2020 20:04,77,Nordenskiöldinaukio,77,Nordenskiöldinaukio,4153,1187,0.209924179,60.18523633,24.91724984,60.18523633,24.91724984,2.9
3/23/2020 19:45,3/23/2020 20:06,267,Roihupelto,240,Viikin normaalikoulu,4559,1268,0.215725552,60.209287,25.055528,60.2274953,25.02761893,2.9
3/23/2020 19:45,3/23/2020 20:01,126,Kalasatama (M),142,Koskelantie,3450,936,0.221153846,60.18755649,24.9770684,60.208749,24.9465139,2.9
3/23/2020 19:45,3/23/2020 20:09,126,Kalasatama (M),227,Kylävoudintie,5397,1390,0.232964029,60.18755649,24.9770684,60.22440378,24.95256124,2.9
3/23/2020 19:46,3/23/2020 19:49,26,Kamppi (M),23,Kiasma,537,205,0.157170732,60.1686095,24.9305373,60.1712579,24.9374279,2.9
3/23/2020 19:46,3/23/2020 19:52,126,Kalasatama (M),134,Haukilahdenkatu,1429,372,0.230483871,60.18755649,24.9770684,60.1985314,24.9676708,2.9
3/23/2020 19:46,3/23/2020 20:13,53,Heikkiläntie,55,Puistokaari,4708,1563,0.180729367,60.156817,24.8850653,60.157875,24.86202,2.9
3/23/2020 19:47,3/23/2020 19:53,631,Friisilänaukio,617,Tiistinkallio,1182,342,0.207368421,60.162842,24.721367,60.153737,24.729112,2.9
3/23/2020 19:47,3/23/2020 19:51,101,Huopalahdentie,98,Ulvilantie,822,235,0.20987234,60.1996653,24.8836209,60.2038803,24.8708833,2.9
3/23/2020 19:47,3/23/2020 19:59,72,Eteläinen Hesperiankatu,28,Lastenlehto,1494,719,0.124673157,60.17558787,24.91566275,60.1658121,24.927021,2.9
3/23/2020 19:47,3/23/2020 19:53,37,Töölönkatu,21,Töölönlahdenkatu,1076,354,0.182372881,60.1775598,24.9283272,60.17219068,24.93930791,2.9
3/23/2020 19:48,3/23/2020 20:07,725,Rummunlyöjänkatu,93,Torpanranta,5234,1127,0.278651287,60.217261,24.806279,60.1948358,24.8713963,2.9
3/23/2020 19:49,3/23/2020 20:02,121,Vilhonvuorenkatu,17,Varsapuistikko,1964,755,0.15607947,60.1864633,24.9678718,60.1731029,24.94951927,2.9
3/23/2020 19:49,3/23/2020 19:55,161,Eteläesplanadi,3,Kapteeninpuistikko,1072,332,0.19373494,60.16723083,24.94746582,60.1581892,24.9449274,2.9
3/23/2020 19:49,3/23/2020 20:06,21,Töölönlahdenkatu,116,Linnanmäki,2481,999,0.149009009,60.17219068,24.93930791,60.1911411,24.9401593,2.9
3/23/2020 19:49,3/23/2020 19:55,24,Mannerheimintie,70,Sammonpuistikko,1149,341,0.202170088,60.1690724,24.9394195,60.1731473,24.9224112,2.9
3/23/2020 19:49,3/23/2020 20:22,6,Hietalahdentori,6,Hietalahdentori,2,1940,6.19E-05,60.1622251,24.9297099,60.1622251,24.9297099,2.9
3/23/2020 19:50,3/23/2020 19:55,111,Esterinportti,108,Radiokatu,935,347,0.16167147,60.1975724,24.9267808,60.20499,24.918419,2.9
3/23/2020 19:50,3/23/2020 19:55,111,Esterinportti,108,Radiokatu,943,342,0.165438596,60.1975724,24.9267808,60.20499,24.918419,2.9
3/23/2020 19:50,3/23/2020 20:21,6,Hietalahdentori,6,Hietalahdentori,2650,1885,0.084350133,60.1622251,24.9297099,60.1622251,24.9297099,2.9
3/23/2020 19:50,3/23/2020 20:21,275,Itäkeskus (M),274,Voikukantie,1660,1812,0.054966887,60.20960067,25.07596802,60.2089976,25.08678211,2.9
3/23/2020 19:51,3/23/2020 19:58,10,Kasarmitori,21,Töölönlahdenkatu,1356,396,0.205454545,60.16501718,24.94947288,60.17219068,24.93930791,2.9
3/23/2020 19:53,3/23/2020 19:58,30,Itämerentori,61,Länsisatamankatu,897,306,0.175882353,60.1635309,24.9145165,60.1589276,24.909692,2.9
3/23/2020 19:54,3/23/2020 20:06,245,Kulosaari (M),122,Lintulahdenkatu,2762,743,0.223041723,60.18895009,25.00656653,60.1837182,24.9621936,2.9
3/23/2020 19:54,3/23/2020 19:57,115,Venttiilikuja,118,Fleminginkatu,797,176,0.271704545,60.1942095,24.941578,60.1895417,24.9521601,2.9
3/23/2020 19:54,3/23/2020 20:07,603,Matinlahdenranta,625,Suomenlahdentie,1370,781,0.10524968,60.151041,24.754196,60.160015,24.741294,2.9
3/23/2020 19:54,3/23/2020 19:58,126,Kalasatama (M),121,Vilhonvuorenkatu,635,266,0.143233083,60.18755649,24.9770684,60.1864633,24.9678718,2.9
3/23/2020 19:54,3/23/2020 20:18,10,Kasarmitori,86,Kuusitie,4602,1459,0.189252913,60.16501718,24.94947288,60.1952452,24.9018997,2.9
3/23/2020 19:56,3/23/2020 20:00,579,Niittymaa,581,Niittykumpu (M),716,206,0.208543689,60.171127,24.775913,60.170758,24.763184,2.9
3/23/2020 19:56,3/23/2020 19:59,579,Niittymaa,581,Niittykumpu (M),673,193,0.209222798,60.171127,24.775913,60.170758,24.763184,2.9
3/23/2020 19:57,3/23/2020 20:02,70,Sammonpuistikko,24,Mannerheimintie,1168,342,0.204912281,60.1731473,24.9224112,60.1690724,24.9394195,2.9
3/23/2020 19:57,3/23/2020 20:06,101,Huopalahdentie,94,Laajalahden aukio,1633,483,0.202857143,60.1996653,24.8836209,60.19793091,24.87622172,2.9
3/23/2020 19:58,3/23/2020 20:07,33,Kauppakorkeakoulu,77,Nordenskiöldinaukio,1829,534,0.205505618,60.1711591,24.924961,60.18523633,24.91724984,2.9
3/23/2020 20:02,3/23/2020 20:15,521,Kulttuuriaukio,571,Tapiolan urheilupuisto,1874,799,0.140725907,60.177588,24.803942,60.177749,24.784654,2.7
3/23/2020 20:03,3/23/2020 20:10,45,Brahen kenttä,126,Kalasatama (M),1639,463,0.212397408,60.1868618,24.9509168,60.18755649,24.9770684,2.7
3/23/2020 20:03,3/23/2020 20:30,2,Laivasillankatu,133,Paavalinpuisto,6511,1616,0.24174505,60.16095909,24.95634747,60.1974886,24.9614385,2.7
3/23/2020 20:04,3/27/2020 21:17,517,Länsituuli,515,Oravannahkatori,710,252,0.169047619,60.175358,24.802049,60.175769,24.792559,2.7
3/23/2020 20:04,3/27/2020 23:18,517,Länsituuli,515,Oravannahkatori,704,251,0.168286853,60.175358,24.802049,60.175769,24.792559,2.7
3/23/2020 20:04,3/23/2020 20:08,27,Eerikinkatu,4,Viiskulma,853,231,0.221558442,60.1673332,24.9357851,60.1609859,24.9417758,2.7
3/23/2020 20:05,3/23/2020 20:18,80,Jäähalli,130,Teollisuuskatu,0,768,0,60.1894025,24.9205978,60.193486,24.9487524,2.7
3/23/2020 20:05,3/23/2020 20:10,6,Hietalahdentori,30,Itämerentori,1008,308,0.196363636,60.1622251,24.9297099,60.1635309,24.9145165,2.7
3/23/2020 20:05,3/23/2020 20:43,101,Huopalahdentie,86,Kuusitie,2385,575,0.248869565,60.1996653,24.8836209,60.1952452,24.9018997,2.7
3/23/2020 20:06,3/23/2020 20:16,80,Jäähalli,130,Teollisuuskatu,2001,640,0.18759375,60.1894025,24.9205978,60.193486,24.9487524,2.7
3/23/2020 20:06,3/23/2020 20:25,89,Tilkanvierto,73,Kesäkatu,3871,1137,0.204274406,60.1975329,24.899261,60.1792967,24.9132504,2.7
3/23/2020 20:07,3/23/2020 20:11,70,Sammonpuistikko,28,Lastenlehto,933,290,0.193034483,60.1731473,24.9224112,60.1658121,24.927021,2.7
3/23/2020 20:08,3/23/2020 20:12,579,Niittymaa,573,Urheilupuisto (M),508,259,0.117683398,60.171127,24.775913,60.17465,24.779428,2.7
3/23/2020 20:08,3/23/2020 20:22,63,Jätkäsaarenlaituri,81,Stenbäckinkatu,0,852,0,60.1619311,24.9214896,60.1883091,24.9123717,2.7
3/23/2020 20:08,3/23/2020 20:13,144,Käpyläntie,142,Koskelantie,869,270,0.193111111,60.2139043,24.9588108,60.208749,24.9465139,2.7
3/23/2020 20:10,3/23/2020 20:32,28,Lastenlehto,28,Lastenlehto,5720,1363,0.251797506,60.1658121,24.927021,60.1658121,24.927021,2.7
3/23/2020 20:10,3/23/2020 20:14,275,Itäkeskus (M),272,Marjaniementie,620,268,0.13880597,60.20960067,25.07596802,60.20432489,25.07606936,2.7
3/23/2020 20:10,3/23/2020 20:40,641,Komeetankatu,559,Pohjankulma,4281,1767,0.145365025,60.167216,24.735969,60.18288,24.794014,2.7
3/23/2020 20:10,3/23/2020 20:18,121,Vilhonvuorenkatu,40,Hakaniemi (M),1257,417,0.180863309,60.1864633,24.9678718,60.17810632,24.95218125,2.7
3/23/2020 20:11,3/23/2020 20:17,559,Pohjankulma,573,Urheilupuisto (M),1437,396,0.217727273,60.18288,24.794014,60.17465,24.779428,2.7
3/23/2020 20:11,3/23/2020 20:24,161,Eteläesplanadi,61,Länsisatamankatu,2766,779,0.213042362,60.16723083,24.94746582,60.1589276,24.909692,2.7
3/23/2020 20:12,3/23/2020 20:31,573,Urheilupuisto (M),527,Otsolahti,2708,1177,0.138045879,60.17465,24.779428,60.178655,24.817423,2.7
3/23/2020 20:12,3/23/2020 20:16,118,Fleminginkatu,128,Päijänteentie,951,210,0.271714286,60.1895417,24.9521601,60.1920576,24.9642238,2.7
3/23/2020 20:12,3/27/2020 9:27,539,"Aalto-yliopisto (M), Tietotie",547,Jämeräntaival,1368,363,0.226115702,60.184987,24.820099,60.188118,24.835033,2.7
3/23/2020 20:12,3/23/2020 20:21,140,Verkatehtaanpuisto,137,Arabian kauppakeskus,1447,540,0.160777778,60.2137007,24.9797283,60.2027912,24.9666128,2.7
3/23/2020 20:13,3/23/2020 20:33,147,Käpylän asema,111,Esterinportti,0,1239,0,60.22080571,24.94792903,60.1975724,24.9267808,2.7
3/23/2020 20:13,3/23/2020 20:26,55,Puistokaari,52,Heikkilänaukio,2500,770,0.194805195,60.157875,24.86202,60.1540763,24.8793159,2.7
3/23/2020 20:14,3/23/2020 20:21,21,Töölönlahdenkatu,37,Töölönkatu,1063,439,0.145284738,60.17219068,24.93930791,60.1775598,24.9283272,2.7
3/23/2020 20:14,3/23/2020 20:39,24,Mannerheimintie,206,Ruskeasuon varikko,4968,1489,0.200188046,60.1690724,24.9394195,60.20767996,24.89866789,2.7
3/23/2020 20:14,3/23/2020 20:24,74,Rajasaarentie,95,Munkkiniemen aukio,2162,619,0.209563813,60.183137,24.911127,60.1967196,24.8840917,2.7
3/23/2020 20:14,3/23/2020 20:24,641,Komeetankatu,581,Niittykumpu (M),1645,604,0.163410596,60.167216,24.735969,60.170758,24.763184,2.7
3/23/2020 20:15,3/23/2020 20:33,38,Töölöntori,121,Vilhonvuorenkatu,3281,1092,0.180274725,60.1791231,24.9249114,60.1864633,24.9678718,2.7
3/23/2020 20:15,3/23/2020 20:33,38,Töölöntori,121,Vilhonvuorenkatu,3409,1079,0.189564411,60.1791231,24.9249114,60.1864633,24.9678718,2.7
3/23/2020 20:15,3/23/2020 20:44,86,Kuusitie,22,Rautatientori / länsi,5740,1732,0.198845266,60.1952452,24.9018997,60.1706061,24.9397601,2.7
3/23/2020 20:15,3/23/2020 20:31,39,Ooppera,122,Lintulahdenkatu,2523,950,0.159347368,60.1825529,24.926687,60.1837182,24.9621936,2.7
3/23/2020 20:15,3/23/2020 20:20,24,Mannerheimintie,4,Viiskulma,1185,316,0.225,60.1690724,24.9394195,60.1609859,24.9417758,2.7
3/23/2020 20:16,3/23/2020 20:36,573,Urheilupuisto (M),900,Orionintie,2070,1213,0.102390767,60.17465,24.779428,60.180118,24.771826,2.7
3/23/2020 20:16,3/25/2020 12:37,571,Tapiolan urheilupuisto,651,Suurpellonaukio,3383,1013,0.200375123,60.177749,24.784654,60.184596,24.744131,2.7
3/23/2020 20:16,3/24/2020 11:00,7,Designmuseo,8,Vanha kirkkopuisto,694,481,0.086569647,60.1631032,24.94596,60.1652883,24.9391499,2.7
3/23/2020 20:18,3/23/2020 20:23,63,Jätkäsaarenlaituri,64,Tyynenmerenkatu,716,302,0.142251656,60.1619311,24.9214896,60.156838,24.920661,2.7
3/23/2020 20:19,3/23/2020 20:24,86,Kuusitie,105,Tilkantori,1139,308,0.221883117,60.1952452,24.9018997,60.2028392,24.8934761,2.7
